kingdom,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,zoosection,zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,complex,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Geometrinae,,Nemoriini,,Nemoria,,,,,Nemoria glaucomarginaria,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521407,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Polyphaga,Cucujiformia,,,,Cerambycoidea,,Cerambycidae,Cerambycinae,,Clytini,,Neoclytus,,,,,Neoclytus conjunctus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521408,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Western Ash Borer
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Onagraceae,,,,,Neoholmgrenia,,,,,Neoholmgrenia andina,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521409,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Blackfoot River Suncup
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Neoligia,,,,,Neoligia albirena,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521410,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Neoligia,,,,,Neoligia lancea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521411,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Neoligia,,,,,Neoligia lillooet,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521412,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Anastrophyllaceae,,,,,Neoorthocaulis,,,,,Neoorthocaulis attenuatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521413,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Trunk Pawwort
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Anastrophyllaceae,,,,,Neoorthocaulis,,,,,Neoorthocaulis binsteadii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521414,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Binstead's Pawwort
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Rodentia,Sciuromorpha,,,,,,,Sciuridae,Xerinae,,Tamiini,,Neotamias,,,,,Neotamias minimus oreocetus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521415,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Rodentia,Sciuromorpha,,,,,,,Sciuridae,Xerinae,,Tamiini,,Neotamias,,,,,Neotamias minimus selkirki,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521416,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Selkirk Least Chipmunk
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Rodentia,Sciuromorpha,,,,,,,Sciuridae,Xerinae,,Tamiini,,Neotamias,,,,,Neotamias ruficaudus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521417,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Red-tailed Chipmunk
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Tholerini,,Nephelodes,,,,,Nephelodes minians,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521418,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Bronzed Cutworm Moth
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Nephromataceae,,,,,Nephroma,,,,,Nephroma helveticum helveticum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521419,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Fringed Kidney Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Nephromataceae,,,,,Nephroma,,,,,Nephroma isidiosum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521420,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Peppered Kidney Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Nephromataceae,,,,,Nephroma,,,,,Nephroma occultum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521421,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Cryptic Paw Lichen
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Ennominae,,Ourapterygini,,Nepytia,,,,,Nepytia phantasmaria,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521422,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Phantom Hemlock Looper
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Ennominae,,Ourapterygini,,Nepytia,,,,,Nepytia umbrosaria,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521423,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Araneoidea,,Nesticidae,,,,,Nesticus,,,,,Nesticus silvestrii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521424,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Silvestri's Cave Spider
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Asilidae,Brachyrhopalinae,,,,Nicocles,,,,,Nicocles rufus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521425,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Ramalinaceae,,,,,Niebla,,,,,Niebla cephalota,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521426,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Powdery Sea-Fog Lichen
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Neuroptera,Hemerobiiformia,,,,,,,Chrysopidae,Chrysopinae,,Chrysopini,,Nineta,,,,,Nineta gravida,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521427,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Nebriinae,,Nebriini,,Nebria,Nippononebria,,,,Nippononebria virescens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521428,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Parmeliaceae,Parmelioideae,,,,Nodobryoria,,,,,Nodobryoria subdivergens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521429,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Alpine Foxtail Lichen
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Gnaphosoidea,,Gnaphosidae,,,,,Nodocion,,,,,Nodocion eclecticus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521430,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Leucodontaceae,,,,,Nogopterium,,,,,Nogopterium gracile,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521431,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Bird's-foot Wing-moss
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Nolidae,Nolinae,,,,Nola,,,,,Nola cilicoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521432,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Blurry-patched Nola Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Apidae,Nomadinae,,Nomadini,,Nomada,,,,,Nomada crotchii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521433,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Crotch's Nomad
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Apidae,Nomadinae,,Nomadini,,Nomada,,,,,Nomada edwardsii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521434,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Edwards's Cuckoo Nomad Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Apidae,Nomadinae,,Nomadini,,Nomada,,,,,Nomada mutans,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521435,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Nebriinae,,Notiophilini,,Notiophilus,,,,,Notiophilus aquaticus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521436,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Nebriinae,,Notiophilini,,Notiophilus,,,,,Notiophilus nitens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521437,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Notodontidae,Notodontinae,,,,Notodonta,,,,,Notodonta scitipennis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521438,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Finned-willow Prominent Moth
Animalia,Chordata,Vertebrata,,Actinopterygii,,,,,Cypriniformes,Cyprinoidei,,,,,,,Leuciscidae,Pogonichthyinae,,,,Notropis,,,,,Notropis hudsonius,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521439,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Spottail Shiner
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Agelenoidea,,Agelenidae,Ageleninae,,,,Novalena,,,,,Novalena intermedia,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521440,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Numenius,,,,,Numenius americanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521441,2022-01-13 19:37:04 UTC,2022-01-13 19:37:04 UTC,Long-billed Curlew
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Numenius,,,,,Numenius phaeopus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521442,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Whimbrel
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Plantaginaceae,,,Antirrhineae,,Nuttallanthus,,,,,Nuttallanthus texanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521443,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Texas toadflax
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Nolidae,Chloephorinae,,Sarrothripini,,Nycteola,,,,,Nycteola columbiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521444,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Pelecaniformes,,,,,,,,Ardeidae,Ardeinae,,,,Nycticorax,,,,,Nycticorax nycticorax,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521445,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Black-crowned Night-Heron
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Nymphaeales,,,,,,,,Nymphaeaceae,,,,,Nymphaea,,,,,Nymphaea leibergii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521446,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Dwarf Water-lily
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Nymphaeales,,,,,,,,Nymphaeaceae,,,,,Nymphaea,,,,,Nymphaea tetragona,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521447,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Pygmy Water-lily
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Lagomorpha,,,,,,,,Ochotonidae,,,,,Ochotona,,,,,Ochotona collaris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521448,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Collared Pika
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Anisoptera,,,,,Gomphoidea,,Gomphidae,,,,,Octogomphus,,,,,Octogomphus specularis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521449,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Grappletail
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Cephaloziaceae,,,,,Odontoschisma,,,,,Odontoschisma macounii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521450,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Macoun's Flapwort
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Odynerus,,,,,Odynerus dilectus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521451,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Gryllidea,,,,Grylloidea,,Gryllidae,Oecanthinae,,Oecanthini,,Oecanthus,,,,,Oecanthus argentinus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521452,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Prairie Tree Cricket
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Gryllidea,,,,Grylloidea,,Gryllidae,Oecanthinae,,Oecanthini,,Oecanthus,,,,,Oecanthus californicus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521453,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Western Tree Cricket
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Gryllidea,,,,Grylloidea,,Gryllidae,Oecanthinae,,Oecanthini,,Oecanthus,,,,,Oecanthus fultoni,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521454,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Snowy Tree Cricket
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Gryllidea,,,,Grylloidea,,Gryllidae,Oecanthinae,,Oecanthini,,Oecanthus,,,,,Oecanthus rileyi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521455,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Riley's Tree Cricket
Plantae,Bryophyta,,,Bryopsida,,,,,Funariales,,,,,,,,Oedipodiaceae,,,,,Oedipodium,,,,,Oedipodium griffithianum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521456,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Gouty-moss
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis alberta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521457,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Alberta Arctic
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis jutta alaskensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521458,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis jutta chermocki,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521459,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Chermock's Arctic
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis philipi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521460,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Philip's Arctic
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis polixenes yukonensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521461,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Yukon Polixenes Arctic
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Nymphalidae,Satyrinae,,Satyrini,Satyrina,Oeneis,,,,,Oeneis uhleri,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521462,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Uhler's Arctic
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Onagraceae,,,,,Oenothera,,Anogra,,,Oenothera pallida pallida,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521463,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Pale Evening-primrose
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Onagraceae,,,,,Oenothera,,Gaura,,,Oenothera suffrutescens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521464,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,scarlet beeblossom
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Oligia,,,,,Oligia obtusa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521465,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,obtuse sedge borer
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Oligia,,,,,Oligia rampartensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521466,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Oligia,,,,,Oligia tusa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521467,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Apameini,,Oligia,,,,,Oligia violacea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521468,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Violet Brocade Moth
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Asparagales,,,,,,,,Iridaceae,Iridoideae,,Sisyrinchieae,,Olsynium,,,,,Olsynium douglasii inflatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521469,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,inflated grasswidow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Cicindelinae,,Megacephalini,Platychilina,Omus,,,,,Omus audouini,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521470,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Audouin's Night-stalking Tiger Beetle
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Operophterini,,Operophtera,,,,,Operophtera danbyi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521471,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Anisoptera,,,,,Gomphoidea,,Gomphidae,,,,,Ophiogomphus,,,,,Ophiogomphus occidentis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521472,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Sinuous Snaketail
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Parulidae,,,,,Oporornis,,,,,Oporornis agilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521473,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Connecticut Warbler
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Laurasiatheria,Artiodactyla,Whippomorpha,Cetacea,Odontoceti,,,Delphinoidea,,Delphinidae,,,,,Orcinus,,,,,Orcinus orca,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521474,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Orca
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Laurasiatheria,Artiodactyla,Ruminantia,,,,,,,Bovidae,Antilopinae,,Caprini,,Oreamnos,,,,,Oreamnos americanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521475,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Mountain Goat
Plantae,Bryophyta,,,Bryopsida,,,,,Dicranales,,,,,,,,Rhabdoweisiaceae,,,,,Oreas,,,,,Oreas martiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521476,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Boraginales,,,,,,,,Boraginaceae,Cynoglossoideae,,Cynoglosseae,,Oreocarya,,,,,Oreocarya glomerata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521477,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Stylommatophora,Helicina,,,,,Punctoidea,,Oreohelicidae,,,,,Oreohelix,,,,,Oreohelix subrudis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521478,2022-01-13 19:37:05 UTC,2022-01-13 19:37:05 UTC,Subalpine Mountainsnail
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Mimidae,,,,,Oreoscoptes,,,,,Oreoscoptes montanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521479,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Sage Thrasher
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Drepanoidea,,Drepanidae,Oretinae,,Oretini,,Oreta,,,,,Oreta rosea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521480,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Rose Hooktip
Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,,,Parasitiformes,Ixodida,,,,,,,,Argasidae,,,,,Ornithodoros,,,,,Ornithodoros hermsi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521481,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Caelifera,Acrididea,,,,Acridoidea,,Acrididae,Gomphocerinae,,Orphulellini,,Orphulella,,,,,Orphulella pelidna,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521482,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Spotted-winged Grasshopper
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Orthocarpus,,,,,Orthocarpus barbatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521483,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Grand Coulee Owl's-clover
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Orthocarpus,,,,,Orthocarpus bracteosus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521484,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Rosy Owl's-clover
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Orthocarpus,,,,,Orthocarpus imbricatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521485,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,mountain owl's clover
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Eriopygini,,Orthodes,,,,,Orthodes detracta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92521486,2022-01-13 19:37:06 UTC,2022-01-13 19:37:06 UTC,Disparaged Arches Moth
